N0_N1_distance,N1_N2_distance,N2_N3_distance
0.09631278843293034,0.07075183017516118,0.0
0.10142491416243582,0.07328533358268274,0.0
0.16573951084541338,0.0,0.0
0.18811823343274392,0.08711204739279366,0.06545272809122571
0.11322937809907341,0.09721240725481894,0.0906853618585266
0.10714871576233964,0.09361820180408353,0.061291834003936674
0.10030604316958114,0.09177594565388636,0.0
0.10694929599495118,0.09269793967805684,0.013517732627785106
0.18779948176075723,0.08904260335980674,0.0942865531804653
0.1209793586398471,0.09616722953241497,0.0925310633980917
0.1049488124159822,0.0960524698084606,0.09387177709563832
0.10623479844860062,0.0899953489805223,0.06209818007658241
0.10689142865217904,0.09293383450617043,0.08948295871890977
0.10691830051852946,0.0907443131785628,0.06557132557029777
0.10596892651805312,0.09515101999833075,0.09525791678061413
0.6068411758961985,0.0,0.0
0.176164540886126,0.09474651263756151,0.09630327983966169
0.17266915150280704,0.09358755129916241,0.06846859219195356
0.09890745581674876,0.09524436810946635,0.08265401151929863
0.1832655841164904,0.08865679402548643,0.08421568683677771
0.17589651748845014,0.09039398234863605,0.08434300265648453
0.5903606804772217,0.0,0.0
0.10926677729863121,0.0,0.0
0.07958179688975431,0.0,0.0
0.15392094549592283,0.09101707863567443,0.0893221400812041
0.6166534203643579,0.09183730694603565,0.16250544763273211
0.26142857142857145,0.049562289562289585,0.0
0.08755266544740226,0.048506401137980104,0.0
0.17343799246089298,0.0971205899252332,0.061275559943930746
0.11006970328811783,0.08109248039667527,0.0821582854837537
0.09002707930367504,0.13428571428571434,0.08593837535014004
0.09799559442051642,0.07439546846443401,0.0694593984916565
0.16628407008020663,0.0009049773755656076,0.0
0.1147053107074677,0.08607531161102622,0.09877182036493026
0.10389350224109128,0.07733186038481843,0.07428480122878978
0.11817572841486235,0.010022034022201143,0.0
0.10015531935064648,0.08330513836961462,0.07562308972766363
0.11521777402665534,0.0916112105972825,0.08623046218725028
0.10134880348078323,0.09172012872063817,0.038791769549680555
0.1529114291768785,0.06696408487083938,0.06343587164361231
0.10817906096454677,0.0922742121040907,0.08387272813493463
0.6029987893744786,0.0,0.0
0.1256301128430637,0.07057073743558506,0.034232609591554386
0.10913471890642767,0.09139115988276114,0.06966933316960577
0.0890545058004063,0.0,0.0
0.10870699846749599,0.09433836624080527,0.0
0.10573665051937187,0.09095578463576748,0.07669214531821211
0.5946286648879242,0.0,0.0
0.6079303353881587,0.0,0.0
0.08358620689655172,0.08819047619047615,0.0
0.10449377634029211,0.08688749866046486,0.04062555435008064
0.10138141338970408,0.087679974900149,0.07190761120590927
0.12008797653958947,0.08299221875171237,0.1410315251828027
0.11118043426504465,0.0764798174297533,0.0
0.11107976251037954,0.06568694315177925,0.0010899182561306953
0.19667265358754715,0.08358463110303016,0.08106282065322357
0.11403221506193084,0.09228684473088089,0.05651259062421854
0.1520186718565687,0.08112493173115909,0.08685770455729513
0.10990613408858751,0.10054411382808548,0.04063743287172272
0.10911856471544046,0.08744597226560913,0.04928788671750539
0.11747866617277247,0.08281175915504069,0.05359745797385407
0.0971079823200538,0.03572969373464563,0.04221282058360709
0.10102766910827998,0.0009090909090908594,0.0
0.18933581060367377,0.15877691638530333,0.09879730243308815
0.12651821862348178,0.0,0.0
0.11454431916185726,0.0995575595664896,0.05681603312598382
0.10211177209105005,0.09232781716655236,0.09038933363977864
0.11166261200289818,0.09456754727277028,0.08997624190802422
0.10384583627961452,0.07199818746099196,0.047359916164402494
0.10003793102205327,0.09334561617966253,0.0890201454522419
0.10291984298176704,0.0895063255737133,0.09104013821030577
0.1013692769640272,0.1632189551395825,0.09494461434620305
0.11069586820375432,0.08890500653092426,0.08817964998421857
0.10475323519696111,0.0867999279352748,0.08355265025024694
0.18331589617594835,0.0913677452882381,0.09091849944609343
0.11001716473612488,0.09743874649759965,0.09224935053612648
0.1026368229501674,0.07489534824817823,0.0688417584275205
0.2958056724136533,0.0,0.0
0.10385134710425081,0.09511718723508344,0.06724288662558997
0.17401532775411133,0.0,0.0
0.1133177953176876,0.09733122678796724,0.060207583555053845
0.10516430502735552,0.095479895023866,0.05901135039965355
0.18211583171107415,0.15389482415775824,0.06381216828845027
0.11354686759898014,0.0957905208644465,0.07392597518647204
0.17167870990754464,0.09505453501769012,0.07732871784618167
0.10478895948623346,0.09409126162233705,0.09678330049767625
0.1305311163553482,0.09350142125872996,0.003921408700505613
0.10751245447712376,0.0759904292206135,0.0
0.12611601010570705,0.10275734976574424,0.09221552277611678
0.1093054045514481,0.09267310103003468,0.09573608168188052
0.10587248987594466,0.09861715309100927,0.08896399200425364
0.10544587841555109,0.08595979089158512,0.04184640965486364
0.10777416795649697,0.14702621027842944,0.08843927782680228
0.17609825912570465,0.11387664100057127,0.0815369651655844
0.1112540015340373,0.09134053405116505,0.0
0.01926284638149045,0.06783722652575108,0.0
0.12414814814814812,0.0,0.0
0.11946783016288376,0.09292766693467358,0.06934305398548102
0.10818414753198102,0.09604037108353913,0.08959610146308594
0.10849738731781322,0.08781752230024231,0.07564853380841219
0.14742683134972667,0.08322624217639496,0.08414898079812405
0.1541157364758412,0.09244185532903781,0.0794878325179561
0.1651299676989917,0.09657861736247275,0.09328714454182951
0.10632968974210555,0.14758605544063075,0.0458172406092876
0.11388085598611908,0.023168016194331953,0.017689873417721436
0.171882253880281,0.07956707297847931,0.08485478539655578
0.11464432094473631,0.08889587200078408,0.01822393425570845
0.1021240318514085,0.0,0.0
0.10273930917075336,0.08754510446021269,0.08520164433469846
0.15465493501849625,0.08804507500905845,0.07970883863270206
0.09802331631254602,0.08739451473971449,0.07809324247878491
0.140158020353773,0.019013082459557684,0.0
0.1835782431402616,0.0927073792012566,0.09109724477211067
0.0986746287086191,0.0794547698187239,0.07761175794125663
0.10449320632743986,0.07914705077166329,0.06235100614431455
0.1070493943608023,0.08699898543078322,0.06654024356444466
0.10542308349957252,0.0884166666666667,0.0642623343499501
0.10886080173065371,0.09296099235034583,0.07567708228761394
0.11215116913538126,0.09329389526863685,0.0
0.5935313079698652,0.0,0.0
0.16606473747209183,0.0,0.0
0.1378615057687168,0.10272820595387644,0.10096468511307444
0.10830410602345109,0.09663493959595859,0.08397522182476147
0.10252134457442175,0.16480178921105237,0.0571850929734925
0.07517171306644987,0.0,0.0
0.12293020070958616,0.08690160604992248,0.08127922347172667
0.10990375745815417,0.10116035174562932,0.08854808610378062
0.17819279561272916,0.09327107187233252,0.08562526442703677
0.13399511087829574,0.05706157965194103,0.0
0.11190705158393455,0.08733591236352611,0.0855298814927844
0.10333386711405157,0.07045270233091605,0.06064632389356617
0.17951818500931171,0.09358761228625301,0.0804930964857431
0.17833124043999093,0.09427535903537887,0.08930275381193409
0.11210482074202088,0.16289690485659136,0.09263842737662309
0.1060408524240013,0.09808533186499968,0.04551457989697261
0.1110836568219814,0.10999987430307245,0.01961529268402873
0.12355857542155624,0.09153582611246114,0.07859884487409352
0.1705767129359489,0.095395084086077,0.09729810652900306
0.15857276305395218,0.08761270889638129,0.07277754511400036
0.05874746450304258,0.0,0.0
0.11105095478515714,0.09748910686951917,0.10028314256801485
0.11911683283460472,0.08634323872613847,0.07180179555343291
0.1007998519051645,0.08598933542498122,0.08108423042055557
0.10086242326122663,0.08227718282542162,0.04158521521257763
0.10804594557034553,0.09607107241178714,0.08721319455176924
0.17235915733157958,0.08319583065530778,0.04945057922891716
0.1043284507478881,0.04843569006549986,0.05156950926382786
0.12204327342022903,0.0938337279548157,0.06256073312632804
0.09098295764611064,0.011326142131979688,0.0
0.10628046324269891,0.088964243099806,0.09302443627673562
0.22315117405613905,0.09165905831898491,0.09320567838036464
0.11370562770562775,0.0,0.0
0.11527652113662512,0.09686433735039623,0.07975701088550458
0.10375299537932037,0.08062259819134687,0.0794424498367039
0.11054804939005491,0.09779371541102366,0.09152288631182481
0.19230826359227227,0.049791327921223094,0.06107570970687726
0.16377106857188062,0.09337921892026224,0.09431425542397076
0.18083951871356618,0.09888334111564012,0.09411178215691851
0.18251232714050136,0.19675018250292442,0.09282366642636697
0.10563220394206307,0.06887047329492335,0.0
0.6011677708038488,0.0,0.0
0.10827135930331888,0.0,0.0
0.24123599003735985,0.19105079212481735,0.0
0.10751236589762725,0.09353231875471324,0.09108670014545883
0.10647527336189777,0.14532800104298027,0.09543352913987246
0.14733727433898658,0.09858085025990293,0.08501931812969599
0.1001904936129322,0.08002978934896354,0.07105158217587026
0.09085801574150787,0.0,0.0
0.1148700958947636,0.08662911857819433,0.08535552282290981
0.1057153329951308,0.05318644550590723,0.016653970672252938
0.17565200643284407,0.08910636102829683,0.06973057062798049
0.10801218040733107,0.038925903063070755,0.0
0.18762749374558985,0.026868692000270866,0.022599333074686534
0.18134383455476133,0.09630107652419273,0.059564387188933865
0.19700054767201636,0.09699223877978691,0.0799065960693871
0.10893023191384332,0.09494721508945425,0.086598283532352
0.10726762892395258,0.09199544053646103,0.0
0.10195780426588119,0.05427371464291286,0.0
0.1122536399518721,0.031074547074547043,0.027880043453814007
0.1053623975898017,0.0947837169361081,0.07737082571534948
0.19624262623879196,0.08852562833960032,0.0
0.16516873093863582,0.08388755900159295,0.08629212950005438
0.15578796066020717,0.09535159582014063,0.0736018180350636
0.09725575758327609,0.09707087782376744,0.09139234816376918
0.11336866276867719,0.08662507710750744,0.03368993291404254
0.10655613847389822,0.0948516727407469,0.061498095415678855
0.1860678256573003,0.1623326292872681,0.07576720941858794
0.18619708206897345,0.07756213671708934,0.06959171877791326
0.1009911872022824,0.09537658041561448,0.14972448266727456
0.17364369481592412,0.08921159643114718,0.003784226449381145
0.10844093748801975,0.09220132026683481,0.08730465095607809
0.18488002582688523,0.15865495761854564,0.16415397880463578
0.10327464295854694,0.08792539474668026,0.07619145041329656
0.17713783874820166,0.09356685507425055,0.09608986882824289
0.10214337878694313,0.09421831061560115,0.09270519422819024
0.17876747986745045,0.09220633775299625,0.09075411324546268
0.1876867394135675,0.17372190392451348,0.0
0.10836671994045777,0.0902463443795225,0.08343437409359533
0.11955091516458072,0.10899382351763554,0.10249508422363507
0.11064403212644425,0.03432172991514737,0.0
0.07288294785950755,0.07719793813807063,0.04059431181819584
0.0971029915963092,0.0027210884353741083,0.0
0.10230952014721328,0.09033855704078098,0.08795306491683996
0.10612276983303337,0.09761906395507214,0.08756315237527645
0.6108497633867884,0.0,0.0
0.10078068661002304,0.06304417759910952,0.03501131127634449
0.18139671649105615,0.107624640852654,0.08487699959672002
0.16514557422142961,0.021034308013410552,0.026540736629370065
0.10796808109262901,0.10636969761518877,0.09121653507821736
0.11396580390448552,0.08628877509835897,0.08088118052270643
0.10463609859528222,0.09553326731249256,0.0810990604108609
0.10105220843285623,0.04068189998206029,0.03946397623174047
0.1266475682878081,0.09822771213748649,0.0
0.10621687032456006,0.07825901602149876,0.006284824348746887
0.11018715451875771,0.10045176193146299,0.0
0.09998938756660103,0.06214440033029056,0.0
0.10685988542022962,0.09099559876639884,0.07293471732044088
0.10177857317349803,0.08334036711678838,0.05363287555151641
0.09852826999066977,0.07393825862671122,0.0
0.10716287382342427,0.07806340710753401,0.012111807288523235
0.18148036921390676,0.09297224850236419,0.09428823230428762
0.10391165258571367,0.09285364541861052,0.07510375927472634
0.17116838587951788,0.09169089521213847,0.0
0.1265389966089906,0.0,0.0
0.18210341224774995,0.09873478839719307,0.08255033850419813
0.12058890329127048,0.08680233030186157,0.07055668596259179
0.1547825161843952,0.0983039565839352,0.02568112851545057
0.10397906862758333,0.08819253932534843,0.08666993188964978
0.12295469412414506,0.09617658849517119,0.09311946566219542
0.10486309317565912,0.0836884742912205,0.0
0.1534366512448999,0.1983691756272402,0.11408045977011494
0.1801046483472981,0.07935802049549057,0.030808189647024364
0.10262932795270285,0.09924094879048506,0.09194471341337729
0.10758482272728387,0.09493227624928713,0.025905881874666803
0.10303219687404008,0.09527571734297413,0.09088579142590592
0.21079609840822677,0.0,0.0
0.10613799006055835,0.09835032134701138,0.09579076874027104
0.10786965155699069,0.0,0.0
0.1100816037610366,0.09468944570992444,0.06848685969007506
0.18153913010420109,0.09351542024647963,0.09642281845241374
0.10715145446453855,0.0972021809070106,0.049356554250498785
0.10128553591014244,0.09428865798912933,0.08102408661473925
0.10170353712993396,0.12642309231809024,0.04132944268537486
0.10129149056072129,0.09165273403759111,0.0924343841541122
0.052485556637455355,0.0,0.0
0.10713537603574319,0.1049564265378321,0.09418744389495681
0.1048773793728871,0.08757676130475667,0.06929733230974644
0.1340901392761844,0.07917656105683402,0.0
0.10567964094168603,0.07553976684176711,0.06725627119743238
0.08291743585725042,0.0957247511550745,0.0
0.16272032902467692,0.0,0.0
0.10508866919469217,0.09287618933493835,0.011835296772880644
0.11227097396335584,0.09272100287483409,0.0
0.1027305774335121,0.096537231742442,0.08434052895228394
0.1028802664157038,0.09820525430690252,0.08735886536742965
0.18093016794611916,0.0892766351438562,0.0893476320185167
0.10712650897405496,0.1300442337033647,0.028066907978746003
0.10935312464279301,0.0,0.0
0.6108477988066858,0.0,0.0
0.10847441977028971,0.09802364848300615,0.11417028677086283
0.11402231046569555,0.04094419960976414,0.022493628955551626
0.06301882266737424,0.0,0.0
0.09599259064248433,0.06584383276813777,0.0
0.11935293716094297,0.08562825524540651,0.08166617828924483
0.08601938545972743,0.0,0.0
0.14286655016082872,0.17550353595935364,0.036460506706408324
0.10329899739351545,0.09046969260261706,0.06679725675417658
0.14291901266123408,0.09313444985360586,0.08928108876230012
0.10335538427521285,0.09711962735503255,0.09353934234088868
0.17846226894323525,0.08421829160944716,0.05003024451204874
0.10739840988980587,0.08078216493696466,0.0
0.18832986070753077,0.0,0.0
0.12620585813837637,0.07350730298960173,0.07411948504978105
0.13125047832413672,0.10302772983212094,0.0958560721565993
0.10110098400750278,0.09650686727662194,0.05506811749666374
0.10428750302444512,0.08724872456694521,0.07917248519248099
0.1075142083359737,0.09477525249897445,0.08036875961886802
0.1033519561823244,0.08168147170527218,0.09058383166926398
0.10675339551628216,0.00661842863546136,0.0
0.10982243551144644,0.06459187223356633,0.05901574970766166
0.1065733373266492,0.08666242691777415,0.06045279433392703
0.10325786770842826,0.08360936188745127,0.04154952960708358
0.09656967984329812,0.09173023540813352,0.03512320981459016
0.10241820768136556,0.08453843029703145,0.08290296956725218
0.11312020408447765,0.09527600150766213,0.09016274904460253
0.1039618262951052,0.08656669332072864,0.029929114761896303
0.18035666887476187,0.056529482954814414,0.05937926190485043
0.1098086383056267,0.11149809443835135,0.09174691341561392
0.0807701960430709,0.08304337325434374,0.06781385281385277
0.10931493864561292,0.09567042315460672,0.09847440895327897
0.10144048685175255,0.05644307076142763,0.057240245103107545
0.11926058437686349,0.0,0.0
0.10324387442765448,0.07852385874097723,0.07602477825095844
0.16133191672407865,0.09628937511679492,0.043988103143818735
0.10352108890729406,0.08767368310407009,0.081585049808235
0.1669279269980758,0.08579827482953395,0.06731080433904524
0.10797512317026148,0.08404498637204094,0.06354527461017134
0.12971118217349376,0.07596946695224172,0.04678996598639462
0.04425120772946867,0.0,0.0
0.10623764748982867,0.09504790385213435,0.05502758802432839
0.10328273696746604,0.09594593093917991,0.09657702172422833
0.10482798542026284,0.09329390380706071,0.07710593749090988
0.10674662696483217,0.08007296366142302,0.09131593563194618
0.12099558940495614,0.0984262883235486,0.06480015421825769
0.10734522322983786,0.0925710042483584,0.036600794220294275
0.22255250671990978,0.10784377116461075,0.0
0.11666666666666659,0.0,0.0
0.11828270330602109,0.0025316455696202667,0.0
0.11749434397937875,0.09039867855080808,0.08099566977691974
0.1040110422039412,0.09518696866299625,0.08943421082921066
0.11583109111283285,0.05998477055996887,0.0
0.10651425865544872,0.08703475801765503,0.09534669229247872
0.10568027492744392,0.09372498886697911,0.17664186184420705
0.1269256874907143,0.14300685326714702,0.09490351271565711
0.10505251639238067,0.09718964526961216,0.05338289564146681
0.11865715355578588,0.08891230116359683,0.0761689828081844
0.10536626770073199,0.07476732002239384,0.06800128026082664
0.1055785078116459,0.07919013166592481,0.0805299420567338
0.17071620891726325,0.08131591945018635,0.04662416870125807
0.11190617381126577,0.07079179284614867,0.0
0.08954960317460314,0.04244214259051893,0.0
0.0993079135051318,0.07994629189005331,0.0652262169279545
0.11357552098282664,0.0910687046887485,0.09339247321295685
0.11203758445945944,0.0918700419565136,0.07365608450527561
0.11932951593408192,0.017270462529875075,0.0
0.11240306047857496,0.0615026627690447,0.058283666637150455
0.15145638943458595,0.09013781635213536,0.006966951445847136
0.5975272217441665,0.0,0.0
0.11797075756887099,0.09463744348567271,0.09559822419421504
0.17923408326349277,0.10759251167600015,0.09018924264476935
0.14794249417730898,0.0743100860303968,0.07040825265277395
0.10319779290114273,0.06936112835792962,0.09447880716866863
0.1732614766378454,0.0,0.0
0.10584315185118487,0.08032465014790424,0.06565722532201723
0.17598321954056273,0.10059745850746626,0.08668568983153424
0.06842824574871476,0.0,0.0
0.12923472056136898,0.06553968437639968,0.0
0.16397774568222345,0.15841582976570567,0.15757634678775434
0.10668821569316678,0.08142473453119958,0.07805612100007886
0.10295708618567312,0.09659821628577148,0.06218251840577871
0.10723926409773177,0.09744507337022434,0.0943996616059849
0.10262214398996394,0.10255996755863905,0.001825450892150693
0.1125588676916992,0.0882264623771093,0.0
0.17774589382450168,0.09913211728207749,0.0912585111714257
0.1336345742404792,0.03745542718585082,0.0
0.10423050999027517,0.09121538589197997,0.05506109848054608
0.10833233228749395,0.09744977372724761,0.007874937380845548
0.18110483138260902,0.07518434185625789,0.06221703126931155
0.1110267335004177,0.09722782799610163,0.08199585594530012
0.10953844347009078,0.074277220112136,0.0
0.13146527385657814,0.0,0.0
0.10272258669100243,0.16443830627687517,0.09360436755869506
0.14941023222677707,0.0,0.0
0.09893207626250666,0.09417282823211981,0.05127361479722037
0.10862396102981953,0.09702684224967872,0.09547501158827654
0.1778846159866726,0.07737579486959134,0.07835874470422222
0.4882605235231695,0.0,0.0
0.17927134565649594,0.09723585716008087,0.08198622389581278
0.14925513335902163,0.04992819445741237,0.0
0.17817580058463323,0.09477139129626144,0.03692192434893282
0.13536646715916478,0.09631152978421931,0.06830548863740094
0.10411275857376479,0.09822837816132557,0.09503198857659734
0.20536748655653503,0.0,0.0
0.5956738957481629,0.0,0.0
0.10494991301524981,0.09461767304811242,0.08265020907869969
0.10514311890501804,0.081073000285385,0.061583299337871655
0.12659070734982125,0.08602702621997937,0.08483756351475114
0.10838505631568174,0.0821549403098294,0.005302001836282932
0.10397599623441289,0.09187258171169688,0.09080509618618071
0.10833053460119502,0.07415757356141572,0.01624941989377604
0.1050703789416444,0.09672104181694974,0.08954702248486457
0.10385843015126195,0.09284458261780026,0.09116401056335344
0.1655466038032002,0.0,0.0
0.4067403357792081,0.1273577391911187,0.13608533350006924
0.10937418353336992,0.0970912024692474,0.09409797616122173
0.10025551297885593,0.16476124758490673,0.09482014958025309
0.10553690224073087,0.10233598740971117,0.04802355160922733
0.1128726373292065,0.0034482758620689724,0.07321352851227603
0.11235366165878191,0.09602681715525951,0.07300170606600631
0.11388515558986567,0.092887466773387,0.08114066750045013
0.09706399728352799,0.09268424224077276,0.08848522063585962
0.17478219424443686,0.05902094138415259,0.0410188416219226
0.10366490135543927,0.09245735131655197,0.09088905153001747
0.17704752176662297,0.047166042446941336,0.0
0.11306933576406153,0.08005926704555699,0.0
0.1020992368112088,0.09594599072852361,0.09219298838857892
0.1810450324144265,0.08768527589825015,0.07709993342932231
0.10739063212907163,0.09642216170745854,0.10264720907091052
0.10412606824721649,0.09559552287739381,0.09224660378052207
0.1052853301337644,0.09062989365776064,0.02200742187758209
0.10698155732324355,0.09608319296358503,0.0948554374322903
0.12308163843936959,0.0860340022296544,0.0
0.1836030294527623,0.09445729581120943,0.05851172300607599
0.11059152350960944,0.09094251367510542,0.0601736605084231
0.10418474802958955,0.08194248243067326,0.07337315918798137
0.20093387292468234,0.0,0.0
0.6025694432480304,0.0,0.0
0.10631010735423752,0.09715968117766471,0.0900760482242784
0.19641904835247337,0.0,0.0
0.60213353870438,0.0,0.0
0.10676685962749721,0.08206706544557085,0.070672995824405
0.10702387863818852,0.0905227151674618,0.05266283899936719
0.10794362697144333,0.10602827852591268,0.07419854588451602
0.10559844652352912,0.0911705066016485,0.0755328887651372
0.10637420906242712,0.09566726869635911,0.062044639857869566
0.15626902007168608,0.08540502853958143,0.08813452673780897
0.0909889807162535,0.0,0.0
0.10500727678986943,0.09647604367019869,0.09134888843341848
0.11368230041860139,0.08795386289770624,0.0
0.24346002396849853,0.0,0.0
0.10008197433552335,0.13635524244747022,0.0
0.1136117039685427,0.06813759698949207,0.08245252313940887
0.1918542546696207,0.09625502332612057,0.09781757620038511
0.05156293414837454,0.063482280431433,0.006779661016949157
0.17427660647573484,0.0,0.0
0.10633550972003691,0.09309352666595938,0.09513157983614984
0.10207629091801596,0.07650281515011748,0.08812475422103472
0.10982412262579844,0.05017620294674219,0.0
0.10458074773065285,0.061443078864064304,0.06628187082011916
0.10350618060585559,0.08069098709552824,0.07150937253192624
0.06563380281690134,0.0,0.0
0.17940303094495347,0.09504494509961259,0.05953337920577384
0.12470070930452337,0.0,0.0
0.1006353966107596,0.09196827867927193,0.0709481353876873
0.11188462087050022,0.0,0.0
0.10212500514466805,0.0,0.0
0.1823598224789852,0.07562719770144566,0.022759875862017442
0.16827072162133805,0.08815531030554202,0.007701665660227119
0.11312649369929317,0.09246656823919586,0.004266321913380722
0.10356153414754021,0.09503732129091813,0.06940723631427903
0.12026676783339396,0.010596026490066301,0.0
